,User,Item,Rating
2103,A19DHRJSKYPIJS,B0053BCMAC,3
2104,A55TVW2SE2JXK,B0053BCMAC,2
2107,A2YISI5ZDC06SC,B0053BCMAC,5
2109,AHNYRCBNPYS9P,B005C2D2H4,3
2110,A2JZD09DKQ0SXI,B005C2D2H4,5
2114,A3DTFTBRJ0MI9N,B005C2D2H4,5
2115,A36FPEHND5CW5P,B005C2D2H4,3
2116,A2FRY84P4VM7B5,B005C2D2H4,5
2118,A2AU2OVD6VT49Z,B005C2D2H4,4
2120,A3R66N9FR8HMJ7,B005C2D2H4,3
2122,A1WGVOVABHFDF3,B005C2D2H4,5
2123,A3S0BFBNL6UYU7,B005C2D2H4,4
2125,A1EV2I52HSUXQ2,B005C2D2H4,3
2127,A2AP0DPZ05UGLG,B005C2D2H4,5
2129,A24G6LB085YCMH,B005C2D2H4,5
2131,A1WUW4WLCNT82Q,B005C2D2H4,3
2132,A3MT6C7GPI8V7U,B005C2D2H4,4
2134,A10AYT89XSCE46,B005C2D2H4,2
2135,A2OUT79Q0FS69,B005C2D2H4,3
2136,A281ZPIZMJY8XG,B005C2D2H4,4
2137,A1LYN3ZK230TGE,B005C2D2H4,5
2138,A2RYT444AJM21J,B005C2D2H4,4
2140,A32UOU6DA2LKRS,B005C2D2H4,5
2141,A15PIAQT55GNCA,B005C2D2H4,5
2142,A2QY0WD2JLWUKS,B005EQE0YM,4
2144,AE27TZH8TMJFY,B005EQE0YM,5
2145,AD49674EWA74I,B005EQE0YM,5
2146,A3HSSRAEKLUCOP,B005EQE0YM,5
2147,A2MXJWFW6P4XF4,B005EQE0YM,5
2148,A19KUXIRH8Z448,B005EQE0YM,2
2152,A31CB14G6QWEH,B005EQE0YM,3
2154,AFM65NU0UXIGP,B005EQE0YM,5
2156,A1IAQOSPATLKWO,B005EQE0YM,4
2157,A29QU3I73BX8LL,B005EQE0YM,3
2158,A380V9SSWVB2CA,B005EQE0YM,5
2159,A1UBBTVRSUV72N,B005EQE0YM,5
2160,A1ZZ6I6N3W94P8,B005EQE0YM,5
2161,A18TWHZ6J2JLW3,B005EQE0YM,5
2162,A2ZIWTTWP4EP5T,B005EQE0YM,5
2163,A2SEFTVOB9J8JY,B005EQE0YM,5
2164,A2PK6JC8ZCP8F9,B005EQE0YM,3
2166,AWN8Q7FYS4G09,B005EQE0YM,5
2167,A3VMP9R43DCYUM,B005EQE0YM,5
2168,A3SS042FJQJN39,B005EQE0YM,3
2169,A3NQP17O7WPWRC,B005EQE0YM,5
2170,A2W867M0FLJNHM,B005EQE0YM,5
2172,A2T11CIQM88GME,B005EQE0YM,5
2175,AFLEIZY9LOV0N,B005EQE0YM,5
2177,ANLQKGA7IOR8Y,B005EQE0YM,2
2178,A25JOEPXHBMLOY,B005EQE0YM,5
2179,AEYZM50QVZECI,B005EQE0YM,5
2180,A2DIM0MGIWHXTY,B005EQE0YM,1
2181,A3S3Z9TCO8QS4L,B005EQE0YM,5
2182,A2WHH7AFGSBNOJ,B005EQE0YM,5
2184,AZRQZL1SIW0OJ,B005EQE0YM,5
2185,A27Y7L04E3WWZS,B005EQE0YM,5
2186,A2VRZBFBTQDZOC,B005EQE0YM,5
2187,A3DHO701I0MKDP,B005EQE0YM,4
2188,A5RHZLXOYGGUU,B005EQE0YM,4
2189,A3RGLMSG9DQEU8,B005EQE0YM,1
2192,A2X91A6HAICQ24,B005EQE0YM,5
2193,A19NHOV4KJEBHF,B005EQE0YM,5
2195,A2O61OY3Y6VZKU,B005EQE0YM,4
2196,A224LOZUTJTM3O,B005EQE0YM,5
2197,A1Y9A4V9KBRELP,B005EQE0YM,5
2199,A2TJITGLAP0AIA,B005EQE0YM,3
2200,AQAVEUDWDU4M7,B005EQE0YM,4
2201,A2PCCN6J5BW2CY,B005EQE0YM,5
2202,A2SIJCJMUO9N8Q,B005EQE0YM,5
2203,A11VQ8NKBRNCAY,B005EQE0YM,5
2207,A1OXEISUU30W4,B005EQE0YM,5
2208,A924HIXTFZ9NY,B005EQE0YM,5
2209,AON235026ZSUF,B005EQE0YM,4
2210,ABNMLQO8QICXD,B005EQE0YM,5
2212,A343WSMKJORRXM,B005EQE0YM,5
2216,A09760722OL5AUCCDU01E,B005EQE0YM,5
2217,A21F826KDJP56J,B005EQE0YM,5
2219,AW12F6FJ99WCV,B005EQE0YM,5
2220,A3ILQW67FRF0JO,B005EQE0YM,5
2221,ADAN8TKU7DHNY,B005EQE0YM,5
2222,A3O0XMYA3WL0T6,B005EQE0YM,5
2223,A34UCALOWJHDU2,B005EQE0YM,2
2224,A3FLT882H8UZIS,B005EQE0YM,2
2225,AC10KZPKDGCXI,B005EQE0YM,5
2226,A35XTFTRDJEGQZ,B005EQE0YM,1
2227,A2U0XH37W614G9,B005EQE0YM,5
2228,AH1TEVXE0LLP9,B005EQE0YM,5
2229,A20QKTX7FUQT3W,B005EQE0YM,3
2230,A4W7MDY8358D8,B005EQE0YM,2
2232,A2F0XHAU5C4NEF,B005EQE0YM,2
2233,A1EIVBM59RPPK9,B005EQE0YM,5
2234,A3AZPAZXGOD4VL,B005EQE0YM,5
2235,A16IT612FWPB1Y,B005EQE0YM,5
2236,A3B8PMPYXL25YN,B005EQE0YM,5
2238,A1FSB0ABKLVCPD,B005EQE0YM,5
2239,AOJFJI3G7XUZT,B005EQE0YM,5
2240,A2ZSAGZQZ4HTJN,B005EQE0YM,2
2241,AMOG6CEKOYUI5,B005EQE0YM,3
2244,A2P4QIW2G6U8YZ,B005EQE0YM,4
2245,A3SZ3TAYEFYMMG,B005EQE0YM,5
2246,A2W7TP06GFQAZF,B005EQE0YM,5
2247,A2LMXWKXX2YVZ5,B005EQE0YM,4
2248,A29EBMHV63RP23,B005EQE0YM,5
2249,A2MCRCK1V61FWQ,B005EQE0YM,5
2250,AKLLR9TIH0QH0,B005EQE0YM,5
2255,A6TKEFFPMBZXE,B005EQE0YM,5
2256,A17AK96XOSQ18T,B005EQE0YM,4
2257,AV62333WQDAXR,B005EQE0YM,5
2259,AJJQ188TFNITV,B005EQE0YM,4
2260,A3R2VWP48AEKIC,B005EQE0YM,5
2262,A1GTWRBJ2L7OND,B005EQE0YM,4
2264,AS65L3A9I2ES6,B005EQE0YM,4
2265,A3RO45IUD915ST,B005EQE0YM,5
2266,A3UA7AX1MI437Q,B005EQE0YM,5
2268,A15CN75IY33KG2,B005EQE0YM,2
2270,A1R6LTV9DWNM61,B005EQE0YM,4
2271,A1VZRJ5VFI29LL,B005EQE0YM,2
2272,AE4YM2QHPW5MJ,B005EQE0YM,5
2273,A1QVTN4ZWGLZNU,B005EQE0YM,5
2274,A1WD4W1P8TAGZG,B005EQE0YM,5
2275,A9KN4LYEB5KRV,B005EQE0YM,5
2276,ADHQKNPEHLE17,B005EQE0YM,5
2277,A1VVO43ES1Q03F,B005EQE0YM,5
2278,A361T45CN776M5,B005EQE0YM,5
2279,A3QE1OG763F1O2,B005EQE0YM,4
2280,A1JO63CK8MVIBS,B005EQE0YM,4
2281,A2HL2N0M48HEK1,B005EQE0YM,5
2283,A19P1VXT8KELKZ,B005EQE0YM,4
2285,A3COXRUY6JPML5,B005TMG0IU,2
2286,AK881IE9GTAC9,B005TMG0IU,1
2287,A831AKU9Y5D2Y,B005TMG0IU,4
2290,A3NK28P0BSBJY4,B006JEE05W,5
2292,AN7RTUKN58HDZ,B006JEE05W,1
2293,A32O98PFC3OP7K,B006P5RW3M,5
2294,A1KWGHYT39PWI2,B006P5RW3M,5
2295,A2UP7JGUMPRR41,B006P5RW3M,5
2296,AH5103EVUMLL5,B006P5RW3M,2
2297,AGXIND08WDJEO,B006P5RW3M,5
2298,A26N27LJVQNVI1,B006P5RW3M,5
2301,AFIYNGQDGK4TD,B006P5RW3M,4
2302,A16Y2B2IS32YNK,B006P5RW3M,5
2305,A2XAGOGJ6Y1F0C,B006P5RW3M,1
2307,A16WKPOSEGQC3Y,B006P5RW3M,5
2308,A8RGWWCC1PVMQ,B006P5RW3M,5
2310,A20SL74VUZSK2Y,B006P5RW3M,1
2311,AXNWBX64EB6GL,B006P5RW3M,4
2312,A2V27POJVB74WB,B006P5RW3M,5
2313,A2YJ1K8M0KPHMF,B006P5RW3M,4
2314,A3AVR5NYQULF7H,B006P5RW3M,5
2315,A3AIBJ1EKW4AZ4,B006WQR3OM,5
2317,A29ZFMPTGW8K5M,B006WQR3OM,3
2318,A3O0VN4G5RICJV,B006WQR3OM,5
2319,A3EJZJQCMRRFT2,B006WQR3OM,4
2320,A3QNQQKJTL76H0,B006WQR3OM,3
2321,A1CLGZV1YQWRH8,B006WQR3OM,3
2322,A2JS2R4A7EC2SE,B006WQR3OM,4
2323,A3AIPY438KNXUS,B006WQR3OM,4
2324,A13LZ7X9X1REXX,B006WQR3OM,4
2325,AFN50FW6QGP5N,B006WQR3OM,4
2327,A38W8AXLQZYDLP,B006WQR3OM,5
2328,A11IHV8N5A8IC7,B006WQR3OM,5
2329,A182E36CMQ6JEA,B006WQR3OM,5
2331,A2XTHQ9DKIUZXZ,B006WQR3OM,5
2332,A103B6MQ5IF2BK,B006WQR3OM,4
2333,APH0E6IAFAA5B,B006WQR3OM,4
2336,A29YQB3OOTBHBF,B006WQR3OM,5
2337,A3B9AK9W7ZD7T4,B006WQR3OM,5
2338,A26ZPKWD7UIWZ8,B006WQR3OM,5
2339,A11A9AVEM5EVU4,B006WQR3OM,2
2340,A1EKIXRELV3GRU,B006WQR3OM,4
2342,A3JSHAHVPYO0PX,B006WQR3OM,2
2343,AARCIWB2NE5IB,B006WQR3OM,2
2346,A2GWBFMQWOEBIR,B006WQR3OM,5
2347,A3V6Z4RCDGRC44,B006WQR3OM,5
2348,AI9K7IX2BUMJP,B006WQR3OM,4
2349,A19U3RW5VR9U4Z,B006WQR3OM,5
2350,A3R570ZSVKIDZD,B006WQR3OM,5
2351,A25AYIS8J9K9RG,B006WQR3OM,4
2353,A1Q5MVTOJAZ441,B006WQR3OM,5
2354,A2VDIDDCSHTNV4,B006WQR3OM,5
2355,AL9DWZ3Y7JD5Q,B006WQR3OM,4
2356,A4P8H4D2JRA0I,B006WQR3OM,1
2357,A1DOWKRJHBZSH1,B006WQR3OM,4
2359,AB1CNQ3GH82G9,B006WQR3OM,5
2360,A40V68Q5HCYLH,B006WQR3OM,5
2364,A1UKSBU9MZBOQ4,B006WQR3OM,4
2365,A2LNQQ1N2DZBUJ,B006WQR3OM,5
2366,A129FGHUVH37KW,B006WQR3OM,2
2367,A3GK8FW7056P1N,B006WQR3OM,4
2368,A2Y149WJNDM7U9,B006WQR3OM,2
2369,A1VVO43ES1Q03F,B006WQR3OM,5
2370,A2LKE8Z1RHF3WI,B006WQR3OM,5
2371,A3ABLYE1RHYQO1,B006WQR3OM,5
2372,A1THV1E0ZBBRY,B006WQR3OM,5
2373,A25VB20093B0YT,B007FXFUFA,2
2374,A34BI5L4QSYGJR,B007FXFUFA,4
2375,A23KZK7EEC93UT,B007FXFUFA,5
2376,A3KF80JNA9PGYG,B007FXFUFA,5
2377,A1E5707WYIHXHI,B007SRM5U6,4
2379,AEPLLP325QR7X,B007SRM5U6,5
2380,A3E9Y6IBUXV41U,B007SRM5U6,1
2381,AS3ZA8FGJZ50X,B007SRM5U6,4
2383,A3P974GJZFHS8D,B007SRM5U6,5
2385,A1E330XTGY2EP9,B007SRM5U6,5
2386,A2V1KTMF908HQ4,B007SRM5U6,5
2387,A1L1N3J6XNABO2,B007SRM5U6,5
2388,A1JYATWK5TZ089,B007SRM5U6,5
2389,A2FMV79E85E6CA,B007SRM5U6,5
2390,A1J00EFJKYM1FB,B007SRM5U6,4
2391,AQ0M6PTC54TGW,B007SRM5U6,4
2392,A1W9E3I5A8N0J3,B007SRM5U6,5
2393,A3FS75WMXKQZ8R,B007SRM5U6,5
2394,ARXZKH8HDED5S,B007SRM5U6,5
2395,AYWENXHSX7CU8,B007SRM5U6,5
2396,A3KMEUY129LFLH,B007SRM5U6,5
2397,ADOJBL1B75PE3,B007SRM5U6,5
2398,A3M21T652I9TPH,B007SRM5U6,5
2399,A3JM313ZWAGIJU,B007SRM5U6,5
2400,A39JE66GVL8RH9,B007SRM5U6,4
2401,ACD0RUGXM2LTY,B007SRM5U6,4
2402,AGBIKP0B8F0WC,B007SRM5U6,5
2404,AC4176LU8R0SA,B007SRM5U6,5
2405,A1Y4I60II3E0KE,B007SRM5U6,5
2406,A5VD93RRPRWLU,B007SRM5U6,5
2407,A3F8T3BRXRX5P3,B007SRM5U6,5
2408,A17OJILEIHEQG2,B007SRM5U6,5
2409,A2IGDGE2NT15Z4,B007SRM5U6,5
2410,A2RF2V7ID1WXB0,B007SRM5U6,5
2413,A2TWRKMWPPNKVB,B007SRM5U6,5
2414,A1L9S066W6IRWR,B007SRM5U6,4
2416,A7P8LN1K40KOE,B007SRM5U6,5
2417,AKFZ256Z2QCW,B007SRM5U6,5
2419,AHSFXNTBJYNK4,B007SRM5U6,5
2420,A3TI2FTZN3YJV2,B007SRM5U6,5
2421,A2GDOWWQEI2O20,B007SRM5U6,5
2422,AHLYN7MG8MMNC,B007SRM5U6,5
2424,A2II4W8K05KQ4G,B007SRM5U6,2
2425,A1HRY2STQ8D7E7,B007SRM5U6,5
2426,A24EVHB54VTJEX,B007SRM5U6,1
2427,A4G51W9PC7TJL,B007SRM5U6,5
2428,A2J9343D21EO40,B007SRM5U6,5
2429,A2T931BBJ0N4FJ,B007SRM5U6,4
2430,AZ9JWGE1UGKZA,B007SRM5U6,4
2431,A24MNSFZOT9201,B007SRM5U6,5
2432,AA3MVK6EDWIHF,B007SRM5U6,5
2433,A1VA41OGO7X0ZW,B007SRM5U6,5
2438,A2UJBOBEIK2YFR,B007SRM5U6,5
2441,A307YJ0PFZ6QAY,B007SRM5U6,5
2442,A3NKYTZKF843R,B007SRM5U6,2
2443,AQSMM1Z9BEOYT,B007SRM5U6,4
2444,A5QWG8RRSLKT0,B007SRM5U6,5
2446,A2LH3CBOXMPWJO,B007SRM5U6,5
2448,ABBSJSZRKSSMR,B007SRM5U6,5
2449,A317YA8BFT9BKB,B007SRM5U6,4
2450,A1XXMH38GTMU1O,B007XIJADU,3
2451,A2PCCN6J5BW2CY,B007XVTR3K,3
2452,ANDVZIA4IVJBC,B007XVTR3K,3
2453,A361T45CN776M5,B007XVTR3K,5
2454,ASAMQ3P3EFN9,B007XVTR3K,5
2455,A35BHN7WQHGBJA,B007XVTR3K,5
2460,A2CJP9NYD8KNYQ,B007XVTR3K,5
2462,A1JHWU07S37H28,B007XVTR3K,5
2463,A2DFOAR1FC73UM,B007XVTR3K,4
2465,A1LLEPCZ4OFQU0,B007XVTR3K,4
2466,A1JLK0MQBH72N0,B007XVTR3K,5
2468,A3EO48WJAUYH0M,B007XVTR3K,5
2469,A28XXRZ4TLG7W1,B007XVTR3K,3
2470,AK3V0HEBJMQ7J,B007XVTR3K,2
2471,A1WZC4X6LYPIEX,B007XVTR3K,5
2472,A23TR7HDJZD2OL,B007XVTR3K,5
2474,A2O4IWROL1QDH9,B007XVTR3K,5
2475,A2L8FG3KG6H5SG,B007XVTR3K,5
2476,AZEMV7Z9YDR79,B007XVTR3K,4
2477,A2T404GHIEZIWX,B007XVTR3K,5
2478,A19TQKZ3K6PX96,B007XVTR3K,4
2479,A17EH5LO9BVC60,B007XVTR3K,5
2481,A3RCKYBE1C5NVW,B007XVTR3K,5
2482,A1HGVYYASDWV47,B007XVTR3K,5
2483,A1L2QRDUA3W5R4,B007XVTR3K,2
2485,A3NZ79RJYF8UDJ,B007XVTR3K,5
2486,A39BFFB8KC3Q3E,B007XVTR3K,5
2487,A3AF8GQGBCEO73,B007XVTR3K,3
2488,ALC6LWQXBHIPG,B007XVTR3K,4
2489,A9QIH83F1NFOD,B007XVTR3K,1
2490,A1VR1HIOVQWN09,B007XVTR3K,5
2491,A3VDCWE7PSDKQ4,B007XVTR3K,2
2492,A2E0Y36180VBTN,B007XVTR3K,1
2494,A2DWWQ0YX4XGDH,B007XVTR3K,5
2496,A2Q9CNJ4T6ZK99,B007XVTR3K,5
2497,AR498TEKBWCPB,B007XVTR3K,5
2498,A3T4PEXRGLWS3P,B007XVTR3K,1
2499,A3BXZ5WUC5C22Y,B007XVTR3K,5
2500,A1R61WGR2Z6S3L,B007XVTR3K,5
2501,A2VV7016LUSOB6,B007XVTR3K,4
2502,A1OTMWOTHGD39F,B007XVTR3K,5
2503,ABNMLQO8QICXD,B007XVTR3K,1
2505,A129QWGW1IC0JW,B007XVTR3K,2
2506,ACKE7RAMWLVP7,B007XVTR3K,4
2508,A8IXEE1XQ3OEX,B007XVTR3K,1
2509,A2PA8HBLW1YH2E,B007XVTR3K,3
2510,A16ZNVA07NX1DG,B007XVTR3K,3
2511,A3J8OUUMPJECWG,B007XVTR3K,1
2515,A1L7AD4OA7K4JG,B007XVTR3K,5
2519,A169CJ2NJQYIM6,B007XVTR3K,4
2520,A36MMQJFWC4CAD,B007XVTR3K,5
2521,A1AKAWVGPSXQS7,B007XVTR3K,5
2523,AADUZL9EYDTVB,B007XVTR3K,5
2524,A1I9Z7BQW5ZD0S,B007XVTR3K,3
2525,A3HSSRAEKLUCOP,B007XVTR3K,2
2527,A1DDGFYGFY6TDC,B007XVTR3K,5
2528,A2DRF9BXT4C04J,B007XVTR3K,2
2529,A7R6X45A7KQDT,B007XVTR3K,1
2530,A2VAMS1TTV0BHZ,B007XVTR3K,1
2531,A3GJRVRH6JANYO,B007XVTR3K,2
2532,ADPEAVHFCNLLC,B007XVTR3K,4
2533,AU69XTW959B2G,B007XVTR3K,2
2534,A15GHWYP5IN662,B007XVTR3K,2
2535,A1AAUFP9MV3AEA,B007XVTR3K,1
2537,A26JPPFJ1WLTGY,B007XVTR3K,5
2538,A3958SRZFG5W82,B007XVTR3K,5
2539,A387VRSI2OET79,B007XVTR3K,3
2540,A1CANTGFUC6O31,B007XVTR3K,4
2541,A35HTIF9NF8VCP,B007XVTR3K,5
2542,A2JFV8QYQW1WLB,B007XVTR3K,5
2544,A298QC70COY929,B007XVTR3K,5
2545,A28CCN6VYHRUKS,B007XVTR3K,2
2546,A1O33KC85BNTTS,B007XVTR3K,4
2547,A1DXS4XEIW98ZR,B007XVTR3K,2
2548,A1LGVNSZT48QUQ,B007XVTR3K,3
2549,ATP2L50WYUVXI,B007XVTR3K,1
2550,A3NWLZHSDS98FX,B007XVTR3K,4
2551,AOJW1NEG3A13Y,B007XVTR3K,1
2552,A1CJVQ22O3LGHL,B007XVTR3K,5
2554,A2ABSPL9D11G0Y,B007XVTR3K,2
2555,A1XJ8F4NBXDIPG,B007XVTR3K,2
2556,A3CJAA5VWKC7X2,B007XVTR3K,2
2557,A36X82VV95S49L,B007XVTR3K,1
2558,A2W867M0FLJNHM,B007XVTR3K,5
2560,A25Q2FZI9ZUAJE,B007XVTR3K,5
2561,A3LPFL1JZ8MX0F,B007XVTR3K,5
2562,AEYZM50QVZECI,B007XVTR3K,5
2563,A3DG9QQGEUR6XD,B007XVTR3K,5
2564,APOUI93G4TY7U,B007XVTR3K,5
2565,A2JB7TD1EQWQ6P,B007XVTR3K,1
2566,A3LS3RAMAP3X8Z,B007XVTR3K,5
2568,A1KX3K1IUT7900,B007XVTR3K,4
2569,A2P545J7VFIO3I,B007XVTR3K,5
2570,A37XQ1R7WFPXXP,B007XVTR3K,2
2575,A2L3EPIGHENK8O,B007XVTR3K,3
2576,AVGOUVT61P47I,B007XVTR3K,5
2577,A1Y3UBZI6YH9EU,B007XVTR3K,3
2578,A2XDX3KJY99A7R,B007XVTR3K,3
2581,AG2JL3NLMR84N,B007XVTR3K,3
2582,A1JSVGCIKGZICP,B007XVTR3K,5
2583,A2NLWLLF8V8MYH,B007XVTR3K,3
2584,A12G8WFVFU2RGO,B007XVTR3K,1
2585,A60YHCOTRNDYH,B007XVTR3K,5
2586,A3NW3LJA0VTD0W,B007XVTR3K,5
2587,A3E4ROWO6RFQAN,B007XVTR3K,3
2588,A2P3GRO9Y60OG8,B007XVTR3K,5
2589,A307Y71ISNV9HD,B007XVTR3K,1
2590,A2N0IOCQK69NQ,B007XVTR3K,2
2591,A1N7XLN666BBZX,B007XVTR3K,4
2593,AJUNCW7RURPHQ,B007XVTR3K,5
2594,ACDLBFBT2MPWO,B007XVTR3K,5
2595,A186WITN7HFUCG,B007XVTR3K,2
2596,A23ULLQK2W38CZ,B007XVTR3K,5
2597,A2SVD4PQT3R7VC,B007XVTR3K,1
2601,A20IODXCIIE4PO,B007XVTR3K,2
2602,AD9J5OE7R8WZW,B007XVTR3K,5
2603,A43IRNAS9I4UB,B007XVTR3K,5
2604,A2QENEV1EW85HU,B007XVTR3K,5
2606,A23XVBGSOPAFU0,B007XVTR3K,2
2607,A2JRDOWO0MKNNT,B007XVTR3K,2
2608,AUB7W10GTWXF2,B007XVTR3K,5
2611,A201V5V0GLSX57,B007XVTR3K,3
2612,A2CF79K00M78SQ,B007XVTR3K,5
2613,A32W7MGLZNB36K,B007XVTR3K,5
2614,A2S6NLBRDME601,B007XVTR3K,5
2615,A46AI8TNUN94E,B007XVTR3K,5
2616,A4BA6M0HBU56A,B007XVTR3K,5
2618,A1FGGWG10EQT1A,B007XVTR3K,3
2619,A2SY22AYASAAGM,B007XVTR3K,5
2621,A3TV0Q07RE0XAV,B007XVTR3K,5
2623,A39WUFQU9UUVUV,B007XVTR3K,5
2624,A3E34Q55K110C4,B007XVTR3K,4
2625,A36OT34BWUV59E,B007XVTR3K,5
2626,A20XZQNHVICSE0,B007XVTR3K,5
2628,A3LR81AANUOKXW,B007XVTR3K,2
2629,A2HOCKOV7WTQ4H,B007XVTR3K,2
2630,A33MA9PBGQBHT9,B007XVTR3K,4
2631,A165GN0GCLZQD0,B007XVTR3K,5
2632,A15IFSOBJXFKBH,B007XVTR3K,3
2635,AZATEPFCCVSX6,B007XVTR3K,5
2636,A1RVMMSST87QFO,B007XVTR3K,2
2637,A2ZQCO407QJF6S,B007XVTR3K,5
2638,AQTOOM1ANYVWG,B007XVTR3K,3
2639,ARFPGL7OEATYH,B007XVTR3K,3
2640,AR5W3QXFGSEX,B007XVTR3K,5
2641,AD90JPL3BUJA9,B007XVTR3K,1
2644,A1FDILRG951F6R,B007XVTR5S,5
2646,A26JPPFJ1WLTGY,B007XVTR5S,5
2647,A1JGP9A78RN8FR,B007XVTR5S,5
2649,ANNMIZ68SJY7B,B007XVTR5S,3
2652,ANKT0J4BTN7TK,B007XVTR5S,4
2653,A3E9Y6IBUXV41U,B007XVTR5S,1
2655,A2B8O2EXCGT9KV,B007XVTR5S,5
2656,A1GNAY19FMRF9C,B007XVTR5S,5
2657,AUK9KURLG0DM4,B007XVTR5S,4
2659,A2834AZBQOKVM4,B007XVTR5S,3
2660,A1DUJ2S9UW29UD,B007XVTR5S,5
2664,A1YVQ8PUQV7M46,B007XVTR5S,4
2665,A3T4FLC36KNXRA,B007XVTR5S,1
2666,A1JX5W97QLK8ZU,B007XVTR5S,2
2667,A1HHIUTZQ6QBNI,B007XVTR5S,5
2668,A2TC9M0QL11QJ7,B007XVTR5S,4
2670,A1WN5JAGOPL4PN,B007XVTR5S,5
2672,A33TI3SYTQRAZR,B007XVTR5S,4
2674,APTZ7KINOC8D3,B007XVTR5S,2
2675,A36X82VV95S49L,B007XVTR5S,1
2676,A286BCNVHJ9H5F,B007XVTR5S,3
2677,A3I74XXQM08W98,B007XVTR5S,2
2679,A3EP5613QLXMB8,B007XVTR5S,3
2682,A1L4B4J0MS93SR,B007XVTR5S,1
2684,A3HY9CFMUXXFCG,B007XVTR5S,3
2685,A23WYYRAFC9PW2,B007XVTR5S,2
2686,A2DF6L1W8YCCJS,B007XVTR5S,3
2689,AUFKG7B4ETRLJ,B007XVTR5S,3
2690,A2F84H8D2U0S95,B007XVTR5S,5
2692,A1BNXH6FZP17MK,B007XVTR5S,4
2693,A1CR8JGG5P5OB6,B007XVTR5S,4
2694,A1WJV01NSB6S4P,B007XVTR5S,4
2696,A1NGE3OQJZHIM5,B007XVTR5S,5
2697,A3G6WO2G49YJI6,B007XVTR5S,2
2698,AM1UH589KPES6,B007XVTR5S,1
2699,A2IDOKLAT1MP8X,B007XVTR5S,2
2700,A2J1WHOXKZP5TN,B007XVTR5S,5
2701,A2ZTUIWXR6FED1,B007XVTR5S,5
2702,ADOJBL1B75PE3,B007XVTR5S,3
2703,A2AIFTO18B813M,B007XVTR5S,4
2704,A6KVBHAAA7U10,B007XVTR5S,4
2705,AVPM5SFOWMOG4,B007XVTR5S,4
2706,A1P5NROGKTSPVK,B007XVTR5S,3
2707,A1E27AAKCGLD0F,B007XVTR5S,5
2708,AUFQ3KOT6IF5S,B007XVTR5S,5
2709,A1KTL3RGG0Z1DZ,B007XVTR5S,5
2710,A2X1VQLBUCEPZC,B007XVTR5S,2
2711,A1MVXNVH1RVMN7,B007XVTR5S,5
2714,ALC26P1LU94NV,B007XVTR5S,5
2716,A5SBQL4Q343NN,B007XVTR5S,1
2717,ADZIGA5QB1SJQ,B007XVTR5S,5
2718,A2G5HP0FJMZCCI,B007XVTR5S,5
2719,AI8QKNWDPHQHF,B007XVTR5S,5
2720,APSEPMN4LWRWN,B007XVTR5S,2
2721,A11NG5FY5G9OAR,B007XVTR5S,1
2722,AI5KY6LGLW3ME,B007XVTR5S,3
2723,A066010017AGU5GEHA7TJ,B007XVTR5S,3
2724,A1IDLS8HQVMNK,B007XVTR5S,5
2725,A3QCCHF4TVH97P,B007XVTR5S,1
2727,A20HFME0STR9NU,B007XVTR5S,4
2728,A1C1BUON208GI,B007XVTR5S,3
2730,A1YGBDZY889Z5W,B007XVTR5S,3
2731,A22XZBCL5ZANET,B007XVTR5S,5
2732,AAJTSTYREZJR7,B007XVTR5S,5
2733,AP5XIC88VCMT5,B007XVTR5S,5
2735,A2PVQR5PA7N2KT,B007XVTR5S,4
2736,A91570B9XDDI0,B007XVTR5S,1
2737,ABL6JUTWCLWTS,B007XVTR5S,5
2738,A27VWFACYHH626,B007XVTR5S,5
2739,AEUW6VD9XCVWD,B007XVTR5S,3
2740,A13WON9OH81ZCM,B007XVTR5S,2
2743,ADFLBRY00Y70G,B007XVTR5S,4
2744,A3THL43Q9BIZ6H,B007XVTR5S,5
2746,A3M82NO6OU1FHS,B007XVTR5S,4
2747,A1FPP62Y3WLEB2,B007XVTR5S,4
2749,AYRL0033UI557,B007XVTR5S,4
2750,ADLDCTYS4ZFA4,B007XVTR5S,1
2757,AZFDLE9AU87IM,B007XVTR5S,4
2758,A3DDXG79A08BMV,B007XVTR5S,5
2760,A19X304TW6ICC0,B007XVTR5S,1
2761,A2CDKNR59EBOKA,B007XVTR5S,4
2762,AOUJKUIYLY85N,B007XVTR5S,1
2763,A1VDRTRYH1C2EO,B007XVTR5S,5
2764,A2771A41BGQ6YZ,B007XVTR5S,5
2765,A2SY22AYASAAGM,B007XVTR5S,5
2767,A4BG416YX5366,B007XVTR5S,2
2768,A1Y8LR054QA0XP,B007XVTR5S,5
2769,A1KUKFI8NWFT57,B007XVTR5S,5
2770,A195DR934GBF6Q,B007XVTR5S,2
2771,AYWQGWFZD65B1,B007XVTR5S,4
2772,A7ELNGMVRPYWO,B007XVTR5S,3
2774,A21ZTW2SJOB3C8,B007XVTR5S,5
2775,AJ9B8LDN4AKNX,B007XVTR5S,4
2776,A1OCGM17X2REM,B007XVTR5S,4
2778,ADSBJ8KBSYYR2,B007XVTR5S,3
2781,A1RZVOJT0TCL4J,B007XVTR5S,5
2782,A2HIL92V4YXD1B,B007XVTR5S,5
2783,AREU76LPTCR11,B007XVTR5S,4
2784,A2HHYCD5L4WLV4,B007XVTR5S,4
2786,A7C86ODARX7YG,B007XVTR5S,5
2787,ASAH67W5LWK3C,B007XVTR5S,5
