User,Item,Rating
A1ZKT2WP8D67CO,B004FYEZMQ,4
A9BTJR6VA6K3I,B004FYEZMQ,1
A3MZKNG9WMZ3O4,B004FYEZMQ,4
A3BW0UW0WSJD2V,B004FYEZMQ,5
A1UFY2YWV81UZB,B004FYEZMQ,5
A26USWZFF5V3T6,B004FYEZMQ,4
A20P9Y93BPDAR2,B004FYEZMQ,1
ADPEAVHFCNLLC,B004FYEZMQ,4
A1JU5Q415NNTRP,B004FYEZMQ,5
A3FY350Q19GO3H,B004FYEZMQ,4
A25NSTXNN16KG8,B004FYEZMQ,5
A3LGT6UZL99IW1,B004FYEZMQ,4
A2KM81NLZT058I,B004FYEZMQ,5
A2J2BF8PK0U1U7,B004FYEZMQ,5
A2BXZM08OG625Z,B004FYEZMQ,2
A2UPDLK21I3TGJ,B004FYEZMQ,5
A30WJZ21W52X2Q,B004FYEZMQ,1
A39C34NKIELF1S,B004FYEZMQ,5
A1DUTU757O0QY5,B004FYEZMQ,1
A1TKDHV7V1QEI7,B004FYEZMQ,4
AQ0FALV6HYJRQ,B004FYEZMQ,2
A1MW3DVX0STWK6,B004FYEZMQ,1
A3NWDVRYFBV72W,B004FYEZMQ,5
A3K1E76NL2E8L0,B004FYEZMQ,1
AGX8B6IKN52S5,B004FYEZMQ,1
A2U6A9KZ9IR5VJ,B004FYEZMQ,1
A2QSGC4GO7G1X1,B004FYEZMQ,5
A3LBFWWQGQYV48,B004FYEZMQ,5
A2YJ1K8M0KPHMF,B004FYEZMQ,3
A2GBS30BHAC6QF,B004FYEZMQ,3
A36NMKDOIYOLC3,B004FYEZMQ,5
A1COIOH3QLUSX,B004FYEZMQ,5
A16SLO7XQ6YRVV,B004FYEZMQ,4
A3NKYTZKF843R,B004FYEZMQ,4
A3I84XM01IR8UF,B004FYEZMQ,5
AU0QKKN6X7NWV,B004FYEZMQ,1
APVNTVQHTX2QB,B004FYEZMQ,3
A3QOOJZSAD5FT3,B004FYEZMQ,1
ARC3J517UQITR,B004FYEZMQ,4
A1U8Z8WN5BQTLV,B004FYEZMQ,3
A5XOSBJY5GXKW,B004FYEZMQ,3
A22L9J5BPXKJYN,B004JMQLV2,5
A1DFNRC08WLRI5,B004JMQLV2,2
A3TF8KP5ERF0SE,B004JMQLV2,5
A2GIITIZ1OFK13,B004JMQLV2,4
A1IDFSSFSAUSV9,B004JMQLV2,1
A29SYALSORG8D5,B004JMQLV2,1
A2D6B85H1HVSI,B004JMQLV2,4
A341EAVW0G9AT9,B004JMQLV2,3
A25WMMJF13ROID,B004JMQLV2,4
AEIVMLCM1DS9J,B004JMQLV2,5
A3IQ6AYVH2818P,B004RMK57U,5
AD1BR4509OQDX,B004RMK57U,1
A1H9O1ETX9DKTO,B004RMK57U,2
A2Q2WGNW2CT7ZD,B004RMK57U,5
A2172X3JFOMR2K,B004RMK57U,5
A3UG8KMLBZCDC8,B004RMK57U,5
A1TZP27RI92RT,B004RMK57U,5
A12COGFVG1CX2W,B004RMK57U,5
A1VIZFPC5FDDI5,B004RMK57U,5
A2UGLR6ZXHHQ1R,B004RMK57U,5
A6C0QCBORL39D,B004RMK57U,5
A15CCX5AG778L4,B004RMK57U,5
A196OTCBBOLPK2,B004RMK57U,5
A3DXAD8168AONG,B004RMK57U,5
AO2YGB9BT1XP1,B004RMK57U,5
A3E1UEOPCNV4CD,B004RMK57U,5
AW29MNY1AO5M9,B004RMK57U,5
A3RAPSTE0OJKFI,B004RMK57U,4
AWRKJMDKD8KJI,B004RMK57U,3
A2JVBQDAOJD6F8,B004RMK57U,5
A2HRKMU78FPQ24,B004RMK57U,5
A19CQKI8EBK5OP,B004RMK57U,5
A3PZ4AXTY9J1DZ,B004RMK57U,5
A374EWASH8OMZP,B004RMK57U,5
A3EPEKTBXQIFZN,B004RMK57U,5
ATE4XTLWRFD66,B004RMK57U,5
A1BU3FLIQNOVDS,B004RMK57U,5
A16JWHI87FY0UV,B004RMK57U,2
A2APIVA9LCG8I5,B004RMK57U,4
A3RPNJODORTLRB,B004RMK57U,1
A27P2FAYPW8A4R,B004RMK57U,1
A1AL3R2W7SUME4,B004RMK57U,5
ABWH7ZIOZLWO0,B004RMK57U,5
AQE48FWUFYQZ4,B004RMK57U,5
A2WHFSB17DKZY1,B004RMK57U,5
AE6H3RD9YIPV,B004RMK57U,5
A3VPXZT2XGIFU7,B004RMK57U,5
A1U3FPDX1NKY3R,B004RMK57U,5
A35NW3GUVR5LRP,B004RMK57U,1
A1L2MXWW5PU0XH,B004RMK57U,5
A13SAGUDZA5LKA,B004YWSIOK,1
A2QY0WD2JLWUKS,B0050SWS8O,3
A1JGP9A78RN8FR,B0050SWS8O,2
A2GB75UCHV7WWQ,B0050SWS8O,4
A303C1N9NVQWCE,B0050SWS8O,5
A39T0L7SX0BQ8R,B0050SWS8O,2
A8W0BBUIZQ3WF,B0050SWS8O,3
A2CZG0732O9CQX,B0050SWS8O,5
A3N1OSY8WU5PKR,B0050SWS8O,5
A2XTHQ9DKIUZXZ,B0050SWS8O,4
A2TUR0TI2IEOBE,B0050SWS8O,5
A1WOBV6Q7H4RNU,B0050SWS8O,4
AU3CFI39FO9TZ,B0050SWS8O,3
AHT34BRYFBFT1,B0050SWS8O,4
A1FKSRD4UEA241,B0050SWS8O,5
A322BQSFMYED2Z,B0050SWS8O,1
A141X5SLP57AHS,B0050SWS8O,4
AATW2FX0JGHV6,B0050SWS8O,3
A38M8BN5WINWW5,B0050SWS8O,5
AHTN5W7UGU7TZ,B0050SWS8O,1
A3LG0YEY6IYHUL,B0050SWS8O,5
A3316CYEWWKML6,B0050SWS8O,1
A12KTSAPW0ODW7,B0050SWS8O,4
A1L1N3J6XNABO2,B0050SVH18,5
A1KMZG2XUCIQH6,B0050SVH18,5
A1ICREREXO9J81,B0050SVH18,5
ANT57Y2XZ2FJ4,B0050SVH18,5
A2CIL9EVTIMEBW,B0050SVH18,4
A7DDSEY4DG8QP,B0050SVH18,4
A1GSS6W2LG26MO,B0050SVH18,4
AWLIA2WF36I5T,B0050SVH18,5
A2Z73SUIBJ0FVR,B0050SVH18,5
A35ZJCU0IY3VBR,B0050SVH18,4
A1FTQ8KX7PFTB5,B0050SVH18,5
A2NNDDAWD1WH8L,B0050SVH18,5
AQ7QWA5M8HVQK,B0050SZ0JI,3
A3KKADE1AG5XS5,B0050SZ0JI,2
APDS9UHNY5M15,B0050SZ0JI,4
A3GRCK5JTX4G0Q,B0050SZ0JI,4
A2TUR0TI2IEOBE,B0050SZ0JI,3
A3DY5LCIQG3BC,B0050SZ0JI,5
A2VQ0EHFZS1KY3,B0050SZ0JI,1
A239LPRBX4RJXL,B0050SZ0JI,5
AOA98DNOIPBZG,B0050SZ0JI,2
A3ILQW67FRF0JO,B0050SZ0JI,5
A9VFS62QSJH2E,B0050SZ0JI,1
A13T4T3QOSII3I,B0050SZ0JI,4
A9YD1S6VJJMOV,B0050SZ0JI,5
A2QDKYTB8NMR6H,B0050SZ0JI,2
A3LSAOIFB9QBR2,B0050SZ0JI,2
A2QC6RHD6VJJ34,B0050SZ0JI,4
A3RG2CZ64HOLTA,B0050SZ0JI,1
A2WO3Q2MIIYNXE,B0050SZD18,3
A1P4KUKN2UUEQU,B0050SZD18,4
A3DNOD30WHJ68N,B0050SZD18,5
ATLZYOX6M7NJY,B0050SZD18,5
A3SD4CYHZIJ4JG,B0050SZD18,5
A2932XEA6A3VXG,B0050SZD18,5
A1WYEU2G50O986,B0050SZD18,4
A2OOR605L7T9EB,B0050SZD18,5
A1OH33MR6K4G5J,B0050SZD18,2
A39NXRVOVBW4NQ,B0050SZD18,5
A1L1N3J6XNABO2,B0050SZD18,3
A386OP2O7Z5Y5L,B0050SZD18,5
A6YOQB6CPRSS6,B0050SZD18,5
A2TXTCIOBK1NMQ,B0050SZD18,4
A4QIN73FEXMNF,B0050SZD18,4
A27N9GZXRMSI6X,B0050SZD18,2
ANJ38RBU91LDV,B0050SZD18,4
AOHJKIFK9XQPC,B0050SZD18,5
AEX12C4QA84BR,B0050SZD18,3
A12V2OKCB28RP4,B0050SZD18,5
A2VJJ2POCLMED7,B0050SZD18,4
A2KEAD7HBZSFZU,B0050SZD18,1
A133ILBUNCQ7XO,B0050SZD18,5
A2CLSQRE9Y7BY6,B0050SZD18,1
A2W71KC3JYUHDR,B0050SZD18,5
ANJTYB0HP0ZMY,B0050SZD18,5
A8VS5379ZV9YV,B0050SZD18,5
A3O72CO6RJJLX5,B0050SZD18,1
A1BLHU9O3DQOLS,B0050SZD18,1
AIGENWB6MIYXH,B0050SZD18,1
AFMI9PQA7YUFU,B0050SZD18,1
A2PA8HBLW1YH2E,B0050SZD18,1
A2CZDT27T36DBB,B0050SZD18,3
A1QTS5DRFAMNAA,B0050SZD18,1
A1PHMSNVHIRNWW,B0050SZD18,1
AX3XUYHA1PBVV,B0050SZD18,5
A35NW3GUVR5LRP,B0050SZD18,1
AZVI6IZE7IEQT,B0050SZD18,3
A25QJBK33C4O0R,B0050SZD18,4
A2TUWV3I6AYFH9,B0050SZD18,5
A36LB0RUGRC9GS,B0050SZD18,3
A61RO9WREYPUY,B0050SZD18,4
AZCCZ3LT2ESKV,B0050SZD18,3
A206MKVOFBMHK6,B0050SZD18,3
ATVONGZ1LPMSM,B0050SYAQ2,5
A37LMYI6J77I87,B0050SYAQ2,5
A1UBBTVRSUV72N,B0050SYAQ2,5
A21V7WI3WDXGRE,B0050SYAQ2,5
A3DK1IP99G72GL,B0050SYAQ2,5
A26UJABGDCD31S,B0050SYAQ2,5
A3ETZ7QYVUOW1J,B0050SYAQ2,5
A1BMUIHUM90GOQ,B0050SYAQ2,5
A141D25QZUU3Q,B0050SYAQ2,5
AP2OT0IFL4LU8,B0050SYAQ2,5
A2OUF56HZBCBKA,B0050SYAQ2,5
A32O98PFC3OP7K,B0050SZ836,5
A34NY4KZAXGRVV,B0050SZ836,5
ACV0Z3VZKH9UP,B0050SZ836,4
AZEVEWSU9G8GR,B0050SZ836,2
A1B7VOFF2O3VQE,B0050SZ836,5
A83WZ4IGK86CD,B0050SZ836,5
A3G4339DSUYA2,B0050SZ836,5
AHGC43I9TAD4S,B0050SZ836,5
AGQK3MKEUH5FV,B0050SZ836,5
A32JGNK1JNUSST,B0050SZ836,3
A2Y3CNGYI5PHSJ,B0050SZ836,3
A1UP19XQH91JT0,B0050SZ836,5
A1OC8VLU7MJS50,B0050SZ836,5
A1FAXD6Q67FZRY,B0050SZ836,5
A38JR7ANL46IYW,B0050SZ836,5
A3RRKQE3A3WSS2,B0050SZ836,5
A2FNZ1N3I6VF98,B0050SZ836,4
A1ZNRYQ8ZUYQ7M,B0050SZ836,5
ACUU754AGPOSV,B0050SZ836,3
APH0E6IAFAA5B,B0050SZ836,2
A2CBZKU4GIJPWV,B0050SZ836,5
A2Z326EY1WNGMU,B0050SZ836,5
A13VY0ZQM7QBAJ,B0050SZ836,4
ACAD5NZJPF36U,B0050SZ836,5
A35X5DFR6NSU19,B0050SZ836,5
A26HLRCAWRATKP,B0050SZ836,5
A1N1MUP825WTIY,B0050SZ836,5
A5WBJC32MPOUE,B0050SZ836,5
A27K0QRJT01PZK,B0050SZ836,5
A2UZ0ZHZIAXRHK,B0050SZ836,5
A17U3UFBSXL8F,B0050SZ836,5
AM8ZKRMFXUAI8,B0050SZ836,4
AOA98DNOIPBZG,B0050SZ836,5
AX1M4U63MFJDH,B0050SZ836,4
A1DVQM1RU5YRWW,B0050SZ836,5
A1FNQH4PLIOV3T,B0050SZ836,1
A37I9P028LY6VC,B0050SZ836,5
AX4OUOYP645H8,B0050SZ836,5
AD0JSFGDA7M95,B0050SZ836,4
AC3HCZE2016E7,B0050SZ836,5
A24D78YZUQNQCN,B0050SZ836,3
A9VFS62QSJH2E,B0050SZ836,3
A20DRRKAN5Z9Q,B0050SZ836,5
A16WKPOSEGQC3Y,B0050SZ836,5
A2QHVQSB7O0OTE,B0050SZ836,5
A1QK3DKGR6GK75,B0050SZ836,5
A13T4T3QOSII3I,B0050SZ836,5
A2A26KED39175E,B0050SZ836,3
A2SLLYHR7TD1WL,B0050SZ836,1
AAW7X3GRD8GY9,B0050SZ836,5
A3DNCPLYU732GT,B0050SZ836,4
AU2CJ9MY7NVQG,B0050SZ836,4
A26LHI94KJNO,B0050SZ836,5
A13UAIE3K517CQ,B0050SZ836,4
A2ZC1HYS78L9DF,B0050SZ836,2
A3CZ51PEAPD0KD,B0050SZ836,5
A26Y3RBD87AR78,B0050SZ836,5
A17C1GS384ORCX,B0050SZ836,5
ABSSWAIOUZ67Y,B0050SZ836,5
A3LIZ4RUYQ7AQK,B0053B5RGI,5
A3DIS5O83SQJWW,B0053B5RGI,5
A1LCDGE6SWZ3TZ,B0053B5RGI,5
AJ9ARSI1KUX8I,B0053B5RGI,5
A1FO8H332S134J,B0053B5RGI,5
A3922H49TA3Z58,B0053B5RGI,4
A28OY1QTZGR5H1,B0053B5RGI,4
A20QMISU4S0XRC,B0053B5RGI,5
A2ZBK995D1GSPL,B0053B5RGI,5
A1ODTJI740VVPW,B0053B5RGI,5
A1HSO763RXMYOH,B0053B5RGI,5
A1N2ZLQCI70523,B0053B5RGI,5
AP6DZJX8D1JNB,B0053B5RGI,5
A1GWL4XS2ZXGG8,B0053B5RGI,4
A125YQ1QFSGARL,B0053B5RGI,5
A1OT5828N59UK4,B0053B5RGI,5
A2OUKHGJ85XN4U,B0053B5RGI,5
AQJCD139YV951,B0053B5RGI,5
A22OAU14LKARL,B0053B5RGI,5
A3SS042FJQJN39,B0053B5RGI,3
A32G51Y3DSYKOZ,B0053B5RGI,5
A1GWUSPAM0RJVB,B0053B5RGI,5
A1L3GF3DR48LLH,B0053B5RGI,5
A38CM9GBWU5PL2,B0053B5RGI,5
AVBCITJ4C2FSW,B0053B5RGI,5
A2PHSKJD7E3QXF,B0053B5RGI,5
ASH07EY7KRVU0,B0053B5RGI,4
A19FWZXTGX663T,B0053B5RGI,3
A30YPCI74F6SKN,B0053B5RGI,3
A2WCJ7IEA1CQK8,B0053B5RGI,5
A1X63D4RFS50YK,B0053B5RGI,5
A3TEP6U427LK9Z,B0053B5RGI,5
A3NB0BYZWA7D62,B0053B5RGI,5
A1GBT4UN2RW7XY,B0053B5RGI,5
A4JXV6TQYYVQG,B0053B5RGI,5
A20RQURBI32DTP,B0053B5RGI,5
A25NMWMDFD0UIY,B0053B5RGI,5
A61A1DDY3D5S8,B0053B5RGI,5
A1KG9IOJZRD9L6,B0053B5RGI,5
A22O8LKP9X8ZFC,B0053B5RGI,5
A3OXP7RD46461V,B0053B5RGI,5
A2L3DA3W53GRY4,B0053B5RGI,3
A1URPVTYCOPV47,B0053B5RGI,4
A2ZTUIWXR6FED1,B0053B5RGI,5
A1LLBSF024FIVK,B0053B5RGI,4
A2NLWLLF8V8MYH,B0053B5RGI,5
A7YUO2UHYNUMQ,B0053B5RGI,5
A2GWAJF0VK59PB,B0053B5RGI,5
A1N063O49J3IM8,B0053B5RGI,5
A10W2QTBTVV6RQ,B0053B5RGI,4
A30ATGB0PJ1UXK,B0053B5RGI,5
A3H9RJ6A698JQC,B0053B5RGI,5
A141S3AT6GO6HH,B0053B5RGI,5
A1CPLQF5JZD4VB,B0053B5RGI,3
A3VXSX2W8XATR6,B0053B5RGI,5
AXRL8HCUAUAIM,B0053B5RGI,5
A1FGU7F9UJ264N,B0053B5RGI,5
ASNHK7219WNNN,B0053B5RGI,4
A1MN87SEPCXY5H,B0053B5RGI,5
A1KG4ESPHDJBIQ,B0053B5RGI,4
A9W055QLE6NZT,B0053B5RGI,5
AMKTOPL8BNWV3,B0053B5RGI,5
A3A9X2PYPAE0Z4,B0053B5RGI,3
AV1J6Y6DS8SJ7,B0053B5RGI,5
A2V55J9CCQCOG0,B0053B5RGI,5
A1QWZB3R4IVOR7,B0053B5RGI,5
A1GEV4XRR3YJ0F,B0053B5RGI,5
A2Q2KNQUA2VT98,B0053B5RGI,5
A3EROOTOOI7YCR,B0053B5RGI,5
A1NROUODR0UKKA,B0053B5RGI,5
A3S37V0CJUOIQN,B0053B5RGI,5
A270CQPCK6RZGG,B0053B5RGI,5
AK207NSLU74PM,B0053B5RGI,5
A2WFTTZEHJ0AQA,B0053B5RGI,2
A2YD6L90QO4OSM,B0053B5RGI,4
A616A2B09OPTA,B0053B5RGI,5
A24E0EFNJMFII2,B0053B5RGI,3
A2GA5V47G48176,B0053B5RGI,5
AT97ZQDIV729A,B0053B5RGI,5
A14E8WUM69EA4W,B0053B5RGI,4
A1PEFBNGZD7AAC,B0053B5RGI,5
AHJ49CNRRQZFT,B0053B5RGI,5
AG7C3PYEUGRNP,B0053B5RGI,2
AOJFJI3G7XUZT,B0053B5RGI,5
A9BK7I4GJ9T9G,B0053B5RGI,5
A3UGZL8C2KMYKS,B0053B5RGI,5
A7HD7SGI1R937,B0053B5RGI,5
A1VWX0NPENPNWR,B0053B5RGI,5
A9VWXRS1PJHOY,B0053B5RGI,5
A240LU7BL924VI,B0053B5RGI,5
A3HQFDKM9SAZ9R,B0053B5RGI,5
A38ZT0F5VUTOFV,B0053B5RGI,5
A11548ZOIDAELN,B0053B5RGI,5
A1ZRYQATVQGCPE,B0053B5RGI,4
A1MHB1HRR6VPEH,B0053B5RGI,1
A29QR1EDXHXL8C,B0053B5RGI,5
AGP8SERVW9YSR,B0053B5RGI,5
A23911N2NWO07A,B0053B5RGI,5
A21ILMJT9DDCZX,B0053B5RGI,5
AH8BG0Y3ODPZD,B0053B5RGI,5
A2BAMSA51YSE0U,B0053B5RGI,4
A34MF4QY53CAW3,B0053B5RGI,5
A1R6LTV9DWNM61,B0053B5RGI,5
A55TVW2SE2JXK,B0053B5RGI,5
A6RPLBIWT5CXN,B0053B5RGI,3
A35L2E8M7S59MQ,B0053B5RGI,5
A30NTM1SJESK9C,B0053B5RGI,3
A1WBE10OIBHI91,B0053B5RGI,5
A1EA9Z5HIBFCG2,B0053B5RGI,5
A1S319B6JZJXJ3,B0053B5RGI,5
AW6COA7ZMQCS7,B0053B5RGI,5
A2X3M5QDZRAUTG,B0053B5RGI,5
ABSWT9Y9UUQ6W,B0053BCMAC,5
A2XJ9VML35B5VP,B0053BCMAC,4
A21VSLE2IALFOS,B0053BCMAC,5
A1Z2HIKL8PRJFD,B0053BCMAC,4
A1PM1DFWDL8IEA,B0053BCMAC,5
A3I1KF122KRF60,B0053BCMAC,5
A2A5VYB6647690,B0053BCMAC,4
AIMT3E7BNFZNX,B0053BCMAC,4
A3326IAIKL0C4T,B0053BCMAC,5
A1GZDMNFHA1AR2,B0053BCMAC,3
AOZIGABLW2DZ3,B0053BCMAC,5
AQBOAWOPNTLMG,B0053BCMAC,5
A1DPVIDVJQJ1D2,B0053BCMAC,5
A1DDG2R80UWTPI,B0053BCMAC,5
A2L3EPIGHENK8O,B0053BCMAC,3
A2VF7R1ZSTI5J9,B0053BCMAC,4
A2NLWLLF8V8MYH,B0053BCMAC,2
A2P3GRO9Y60OG8,B0053BCMAC,5
A47BGBYRJKCN2,B0053BCMAC,4
A253BVD91JEURL,B0053BCMAC,5
ACNV2LRSW001G,B0053BCMAC,3
A1EAJX5PH6TLE3,B0053BCMAC,4
A1EVV74UQYVKRY,B0053BCMAC,4
A1MN87SEPCXY5H,B0053BCMAC,5
A2HD7CADHEIJ5A,B0053BCMAC,5
A22C4V6AXZ9PQO,B0053BCMAC,5
A1W5A9VYCE2KFB,B0053BCMAC,5
A9W055QLE6NZT,B0053BCMAC,5
A5ALR94CTAZ83,B0053BCMAC,5
A10UUYDN5NY2GB,B0053BCMAC,5
AZIIM0UOCTSHV,B0053BCMAC,4
A19D1D1ITU4XZI,B0053BCMAC,4
A21B8AV7E3MPXE,B0053BCMAC,4
A3V761GBN0OEAN,B0053BCMAC,5
A3P4AINT6AFU9F,B0053BCMAC,5
A3JMQJWWAHZ44P,B0053BCMAC,4
A26RGQ7L9SFQS9,B0053BCMAC,5
AYKOEZFVI4TGP,B0053BCMAC,5
A9RHCOA781HWO,B0053BCMAC,5
A1LP3NYDYTQ81V,B0053BCMAC,5
AGIW4WE0JYMYW,B0053BCMAC,3
A27OW0P38B28OP,B0053BCMAC,2
A19DHRJSKYPIJS,B0053BCMAC,3
A55TVW2SE2JXK,B0053BCMAC,2
A1YKBSE9P3GDCA,B0053BCMAC,1
ANMEIF5DAR1FV,B0053BCMAC,4
A2YISI5ZDC06SC,B0053BCMAC,5
AWPUYDGJ436ZW,B005C2D2H4,2
AHNYRCBNPYS9P,B005C2D2H4,3
A2JZD09DKQ0SXI,B005C2D2H4,5
A3O6J730LUMUHY,B005C2D2H4,5
AVR6QV2J0DGO,B005C2D2H4,4
A3QB2VPGHT0SVC,B005C2D2H4,5
A3DTFTBRJ0MI9N,B005C2D2H4,5
A36FPEHND5CW5P,B005C2D2H4,3
A2FRY84P4VM7B5,B005C2D2H4,5
A2JM83X18KJOYC,B005C2D2H4,5
A2AU2OVD6VT49Z,B005C2D2H4,4
A3OGAFD507Q9GM,B005C2D2H4,4
A3R66N9FR8HMJ7,B005C2D2H4,3
A1QS0986XREJNE,B005C2D2H4,5
A1WGVOVABHFDF3,B005C2D2H4,5
A3S0BFBNL6UYU7,B005C2D2H4,4
A3QCK3IATSFPCA,B005C2D2H4,2
A1EV2I52HSUXQ2,B005C2D2H4,3
AOGY4TI9HUE9T,B005C2D2H4,5
A2AP0DPZ05UGLG,B005C2D2H4,5
A2HRIT3UZEQC5,B005C2D2H4,4
A24G6LB085YCMH,B005C2D2H4,5
A20DRRKAN5Z9Q,B005C2D2H4,4
A1WUW4WLCNT82Q,B005C2D2H4,3
A3MT6C7GPI8V7U,B005C2D2H4,4
A10F5F8M55Z4Q9,B005C2D2H4,5
A10AYT89XSCE46,B005C2D2H4,2
A2OUT79Q0FS69,B005C2D2H4,3
A281ZPIZMJY8XG,B005C2D2H4,4
A1LYN3ZK230TGE,B005C2D2H4,5
A2RYT444AJM21J,B005C2D2H4,4
A2S4ZOLI44MENH,B005C2D2H4,5
A32UOU6DA2LKRS,B005C2D2H4,5
A15PIAQT55GNCA,B005C2D2H4,5
A2QY0WD2JLWUKS,B005EQE0YM,4
AX4SYUZKG8TXZ,B005EQE0YM,5
AE27TZH8TMJFY,B005EQE0YM,5
AD49674EWA74I,B005EQE0YM,5
A3HSSRAEKLUCOP,B005EQE0YM,5
A2MXJWFW6P4XF4,B005EQE0YM,5
A19KUXIRH8Z448,B005EQE0YM,2
A3CSMTJZQSCFUL,B005EQE0YM,5
AN2SCJ9PDVBIK,B005EQE0YM,5
A1SMHVGBDUDMEY,B005EQE0YM,5
A31CB14G6QWEH,B005EQE0YM,3
A1MVH1P18MX2PR,B005EQE0YM,4
AFM65NU0UXIGP,B005EQE0YM,5
A2R39ZGM16HA96,B005EQE0YM,5
A1IAQOSPATLKWO,B005EQE0YM,4
A29QU3I73BX8LL,B005EQE0YM,3
A380V9SSWVB2CA,B005EQE0YM,5
A1UBBTVRSUV72N,B005EQE0YM,5
A1ZZ6I6N3W94P8,B005EQE0YM,5
A18TWHZ6J2JLW3,B005EQE0YM,5
A2ZIWTTWP4EP5T,B005EQE0YM,5
A2SEFTVOB9J8JY,B005EQE0YM,5
A2PK6JC8ZCP8F9,B005EQE0YM,3
A3LENMPBT31LJM,B005EQE0YM,5
AWN8Q7FYS4G09,B005EQE0YM,5
A3VMP9R43DCYUM,B005EQE0YM,5
A3SS042FJQJN39,B005EQE0YM,3
A3NQP17O7WPWRC,B005EQE0YM,5
A2W867M0FLJNHM,B005EQE0YM,5
A39Q1ONUR4P4H0,B005EQE0YM,4
A2T11CIQM88GME,B005EQE0YM,5
A1SQL0AN5ZLOZK,B005EQE0YM,3
A2AS1NVFVXGVU9,B005EQE0YM,5
AFLEIZY9LOV0N,B005EQE0YM,5
A1QS6WYA6YNBZS,B005EQE0YM,5
ANLQKGA7IOR8Y,B005EQE0YM,2
A25JOEPXHBMLOY,B005EQE0YM,5
AEYZM50QVZECI,B005EQE0YM,5
A2DIM0MGIWHXTY,B005EQE0YM,1
A3S3Z9TCO8QS4L,B005EQE0YM,5
A2WHH7AFGSBNOJ,B005EQE0YM,5
A1AFLWMXJDZAQ3,B005EQE0YM,5
AZRQZL1SIW0OJ,B005EQE0YM,5
A27Y7L04E3WWZS,B005EQE0YM,5
A2VRZBFBTQDZOC,B005EQE0YM,5
A3DHO701I0MKDP,B005EQE0YM,4
A5RHZLXOYGGUU,B005EQE0YM,4
A3RGLMSG9DQEU8,B005EQE0YM,1
A3JI1ELQKBH8SH,B005EQE0YM,4
A39BSJF0OP2K68,B005EQE0YM,3
A2X91A6HAICQ24,B005EQE0YM,5
A19NHOV4KJEBHF,B005EQE0YM,5
A1FD50DICTYSNZ,B005EQE0YM,5
A2O61OY3Y6VZKU,B005EQE0YM,4
A224LOZUTJTM3O,B005EQE0YM,5
A1Y9A4V9KBRELP,B005EQE0YM,5
A3THLN9AUYJY1G,B005EQE0YM,3
A2TJITGLAP0AIA,B005EQE0YM,3
AQAVEUDWDU4M7,B005EQE0YM,4
A2PCCN6J5BW2CY,B005EQE0YM,5
A2SIJCJMUO9N8Q,B005EQE0YM,5
A11VQ8NKBRNCAY,B005EQE0YM,5
A3JNUPN7KVOMQG,B005EQE0YM,4
A3QPV7H698C4DZ,B005EQE0YM,4
A3CO1P0AI9AEWR,B005EQE0YM,5
A1OXEISUU30W4,B005EQE0YM,5
A924HIXTFZ9NY,B005EQE0YM,5
AON235026ZSUF,B005EQE0YM,4
ABNMLQO8QICXD,B005EQE0YM,5
A2LKNZSX6YSMGD,B005EQE0YM,5
A343WSMKJORRXM,B005EQE0YM,5
A2MM30EFRMPL5Z,B005EQE0YM,3
AUXV4R9QCLINQ,B005EQE0YM,5
AMJEE733AFRL3,B005EQE0YM,5
A09760722OL5AUCCDU01E,B005EQE0YM,5
A21F826KDJP56J,B005EQE0YM,5
A2GY90IB56RBNC,B005EQE0YM,3
AW12F6FJ99WCV,B005EQE0YM,5
A3ILQW67FRF0JO,B005EQE0YM,5
ADAN8TKU7DHNY,B005EQE0YM,5
A3O0XMYA3WL0T6,B005EQE0YM,5
A34UCALOWJHDU2,B005EQE0YM,2
A3FLT882H8UZIS,B005EQE0YM,2
AC10KZPKDGCXI,B005EQE0YM,5
A35XTFTRDJEGQZ,B005EQE0YM,1
A2U0XH37W614G9,B005EQE0YM,5
AH1TEVXE0LLP9,B005EQE0YM,5
A20QKTX7FUQT3W,B005EQE0YM,3
A4W7MDY8358D8,B005EQE0YM,2
A3RTDPTZJ6SAOC,B005EQE0YM,5
A2F0XHAU5C4NEF,B005EQE0YM,2
A1EIVBM59RPPK9,B005EQE0YM,5
A3AZPAZXGOD4VL,B005EQE0YM,5
A16IT612FWPB1Y,B005EQE0YM,5
A3B8PMPYXL25YN,B005EQE0YM,5
AWLIA2WF36I5T,B005EQE0YM,5
A1FSB0ABKLVCPD,B005EQE0YM,5
AOJFJI3G7XUZT,B005EQE0YM,5
A2ZSAGZQZ4HTJN,B005EQE0YM,2
AMOG6CEKOYUI5,B005EQE0YM,3
A2P2R523TW0XQR,B005EQE0YM,5
ACG9VLB5JCN1D,B005EQE0YM,5
A2P4QIW2G6U8YZ,B005EQE0YM,4
A3SZ3TAYEFYMMG,B005EQE0YM,5
A2W7TP06GFQAZF,B005EQE0YM,5
A2LMXWKXX2YVZ5,B005EQE0YM,4
A29EBMHV63RP23,B005EQE0YM,5
A2MCRCK1V61FWQ,B005EQE0YM,5
AKLLR9TIH0QH0,B005EQE0YM,5
A31BPCBOF3C3N0,B005EQE0YM,5
A28MZN0SVLGEQY,B005EQE0YM,3
A16P57DDQJBAWG,B005EQE0YM,5
AXMI2L955OIYD,B005EQE0YM,5
A6TKEFFPMBZXE,B005EQE0YM,5
